n,threads,time
20000000,24,0.043000
20000000,48,0.033000
20000000,96,0.045000
25000000,3,0.147000
25000000,6,0.077000
25000000,12,0.055000
25000000,24,0.046000
25000000,48,0.048000
25000000,96,0.076000
30000000,3,0.160000
30000000,6,0.112000
30000000,12,0.055000
30000000,24,0.034000
30000000,48,0.047000
30000000,96,0.050000
35000000,3,0.184000
35000000,6,0.132000
35000000,12,0.099000
35000000,24,0.058000
35000000,48,0.063000
35000000,96,0.068000
40000000,3,0.207000
40000000,6,0.115000
40000000,12,0.067000
40000000,24,0.070000
40000000,48,0.049000
40000000,96,0.068000
45000000,3,0.233000
45000000,6,0.123000
45000000,12,0.091000
45000000,24,0.072000
45000000,48,0.060000
45000000,96,0.073000
50000000,3,0.266000
50000000,6,0.153000
50000000,12,0.108000
50000000,24,0.056000
50000000,48,0.070000
50000000,96,0.091000
55000000,3,0.289000
55000000,6,0.162000
55000000,12,0.100000
55000000,24,0.066000
55000000,48,0.073000
55000000,96,0.080000
60000000,3,0.302000
60000000,6,0.174000
60000000,12,0.095000
60000000,24,0.054000
60000000,48,0.073000
60000000,96,0.096000
65000000,3,0.337000
65000000,6,0.189000
65000000,12,0.110000
65000000,24,0.056000
65000000,48,0.082000
65000000,96,0.096000
70000000,3,0.357000
70000000,6,0.190000
70000000,12,0.107000
70000000,24,0.112000
70000000,48,0.090000
70000000,96,0.086000
75000000,3,0.385000
75000000,6,0.224000
75000000,12,0.138000
75000000,24,0.080000
75000000,48,0.108000
75000000,96,0.100000
80000000,3,0.402000
80000000,6,0.211000
80000000,12,0.120000
80000000,24,0.081000
80000000,48,0.112000
80000000,96,0.105000
85000000,3,0.429000
85000000,6,0.228000
85000000,12,0.129000
85000000,24,0.072000
85000000,48,0.103000
85000000,96,0.105000
90000000,3,0.450000
90000000,6,0.234000
90000000,12,0.161000
90000000,24,0.086000
90000000,48,0.086000
90000000,96,0.103000
95000000,3,0.478000
95000000,6,0.302000
95000000,12,0.202000
95000000,24,0.103000
95000000,48,0.094000
95000000,96,0.104000
100000000,3,0.518000
100000000,6,0.278000
100000000,12,0.181000
100000000,24,0.098000
100000000,48,0.122000
100000000,96,0.093000
5000000,3,0.045000
5000000,6,0.028000
5000000,12,0.024000
5000000,24,0.015000
5000000,48,0.016000
5000000,96,0.020000
10000000,3,0.061000
10000000,6,0.050000
10000000,12,0.024000
10000000,24,0.027000
10000000,48,0.028000
10000000,96,0.044000
15000000,3,0.100000
15000000,6,0.051000
15000000,12,0.049000
15000000,24,0.020000
15000000,48,0.023000
15000000,96,0.037000
20000000,3,0.132000
20000000,6,0.065000
20000000,12,0.038000
20000000,24,0.032000
20000000,48,0.044000
20000000,96,0.047000
25000000,3,0.138000
25000000,6,0.074000
25000000,12,0.080000
25000000,24,0.050000
25000000,48,0.058000
25000000,96,0.054000
30000000,3,0.169000
30000000,6,0.100000
30000000,12,0.050000
30000000,24,0.048000
30000000,48,0.043000
30000000,96,0.058000
35000000,3,0.185000
35000000,6,0.111000
35000000,12,0.060000
35000000,24,0.044000
35000000,48,0.052000
35000000,96,0.063000
40000000,3,0.211000
40000000,6,0.134000
40000000,12,0.066000
40000000,24,0.045000
40000000,48,0.070000
40000000,96,0.066000
45000000,3,0.243000
45000000,6,0.147000
45000000,12,0.075000
45000000,24,0.106000
45000000,48,0.069000
45000000,96,0.063000
50000000,3,0.260000
50000000,6,0.155000
50000000,12,0.086000
50000000,24,0.078000
50000000,48,0.080000
50000000,96,0.100000
55000000,3,0.281000
55000000,6,0.159000
55000000,12,0.087000
55000000,24,0.049000
55000000,48,0.067000
55000000,96,0.077000
60000000,3,0.301000
60000000,6,0.184000
60000000,12,0.093000
60000000,24,0.067000
60000000,48,0.063000
60000000,96,0.087000
65000000,3,0.347000
65000000,6,0.179000
65000000,12,0.128000
65000000,24,0.088000
65000000,48,0.097000
65000000,96,0.116000
70000000,3,0.362000
70000000,6,0.188000
70000000,12,0.147000
70000000,24,0.086000
70000000,48,0.082000
70000000,96,0.089000
75000000,3,0.386000
75000000,6,0.218000
75000000,12,0.140000
75000000,24,0.097000
75000000,48,0.081000
75000000,96,0.104000
80000000,3,0.413000
80000000,6,0.216000
80000000,12,0.144000
80000000,24,0.121000
80000000,48,0.075000
80000000,96,0.093000
85000000,3,0.430000
85000000,6,0.231000
85000000,12,0.132000
85000000,24,0.083000
85000000,48,0.104000
85000000,96,0.095000
90000000,3,0.463000
90000000,6,0.253000
90000000,12,0.157000
90000000,24,0.097000
90000000,48,0.113000
90000000,96,0.098000
95000000,3,0.475000
95000000,6,0.250000
95000000,12,0.150000
95000000,24,0.130000
95000000,48,0.106000
95000000,96,0.126000
100000000,3,0.509000
100000000,6,0.267000
100000000,12,0.161000
100000000,24,0.082000
100000000,48,0.086000
100000000,96,0.103000
5000000,3,0.049000
5000000,6,0.029000
5000000,12,0.021000
5000000,24,0.017000
5000000,48,0.019000
5000000,96,0.018000
10000000,3,0.063000
10000000,6,0.049000
10000000,12,0.032000
10000000,24,0.015000
10000000,48,0.024000
10000000,96,0.037000
15000000,3,0.091000
15000000,6,0.065000
15000000,12,0.032000
15000000,24,0.027000
15000000,48,0.033000
15000000,96,0.046000
20000000,3,0.111000
20000000,6,0.068000
20000000,12,0.051000
20000000,24,0.033000
20000000,48,0.042000
20000000,96,0.042000
25000000,3,0.134000
25000000,6,0.074000
25000000,12,0.060000
25000000,24,0.029000
25000000,48,0.032000
25000000,96,0.085000
30000000,3,0.185000
30000000,6,0.099000
30000000,12,0.052000
30000000,24,0.039000
30000000,48,0.062000
30000000,96,0.056000
35000000,3,0.191000
35000000,6,0.099000
35000000,12,0.059000
35000000,24,0.061000
35000000,48,0.062000
35000000,96,0.059000
40000000,3,0.240000
40000000,6,0.115000
40000000,12,0.084000
40000000,24,0.061000
40000000,48,0.060000
40000000,96,0.075000
45000000,3,0.238000
45000000,6,0.130000
45000000,12,0.080000
45000000,24,0.047000
45000000,48,0.072000
45000000,96,0.072000
50000000,3,0.254000
50000000,6,0.139000
50000000,12,0.080000
50000000,24,0.061000
50000000,48,0.056000
50000000,96,0.090000
55000000,3,0.279000
55000000,6,0.151000
55000000,12,0.086000
55000000,24,0.062000
55000000,48,0.091000
55000000,96,0.071000
60000000,3,0.319000
60000000,6,0.188000
60000000,12,0.111000
60000000,24,0.064000
60000000,48,0.077000
60000000,96,0.086000
65000000,3,0.336000
65000000,6,0.176000
65000000,12,0.131000
65000000,24,0.056000
65000000,48,0.098000
65000000,96,0.095000
70000000,3,0.359000
70000000,6,0.197000
70000000,12,0.138000
70000000,24,0.077000
70000000,48,0.094000
70000000,96,0.089000
75000000,3,0.378000
75000000,6,0.223000
75000000,12,0.115000
75000000,24,0.081000
75000000,48,0.080000
75000000,96,0.091000
80000000,3,0.406000
80000000,6,0.222000
80000000,12,0.120000
80000000,24,0.094000
80000000,48,0.097000
80000000,96,0.100000
85000000,3,0.431000
85000000,6,0.239000
85000000,12,0.150000
85000000,24,0.090000
85000000,48,0.067000
85000000,96,0.084000
90000000,3,0.455000
90000000,6,0.247000
90000000,12,0.192000
90000000,24,0.125000
90000000,48,0.091000
90000000,96,0.109000
95000000,3,0.486000
95000000,6,0.262000
95000000,12,0.143000
95000000,24,0.093000
95000000,48,0.097000
95000000,96,0.114000
100000000,3,0.513000
100000000,6,0.285000
100000000,12,0.150000
100000000,24,0.130000
100000000,48,0.096000
100000000,96,0.102000
5000000,3,0.036000
5000000,6,0.024000
5000000,12,0.023000
5000000,24,0.010000
5000000,48,0.013000
5000000,96,0.019000
10000000,3,0.070000
10000000,6,0.057000
10000000,12,0.024000
10000000,24,0.017000
10000000,48,0.023000
10000000,96,0.035000
15000000,3,0.096000
15000000,6,0.049000
15000000,12,0.033000
15000000,24,0.039000
15000000,48,0.037000
15000000,96,0.038000
20000000,3,0.114000
20000000,6,0.070000
20000000,12,0.042000
20000000,24,0.040000
20000000,48,0.035000
20000000,96,0.042000
25000000,3,0.139000
25000000,6,0.085000
25000000,12,0.052000
25000000,24,0.029000
25000000,48,0.054000
25000000,96,0.050000
30000000,3,0.154000
30000000,6,0.118000
30000000,12,0.068000
30000000,24,0.059000
30000000,48,0.046000
30000000,96,0.066000
35000000,3,0.206000
35000000,6,0.110000
35000000,12,0.060000
35000000,24,0.043000
35000000,48,0.054000
35000000,96,0.060000
40000000,3,0.205000
40000000,6,0.124000
40000000,12,0.073000
40000000,24,0.069000
40000000,48,0.056000
40000000,96,0.076000
45000000,3,0.234000
45000000,6,0.136000
45000000,12,0.102000
45000000,24,0.051000
45000000,48,0.074000
45000000,96,0.073000
50000000,3,0.255000
50000000,6,0.159000
50000000,12,0.092000
50000000,24,0.072000
50000000,48,0.079000
50000000,96,0.067000
55000000,3,0.288000
55000000,6,0.150000
55000000,12,0.095000
55000000,24,0.084000
55000000,48,0.068000
55000000,96,0.083000
60000000,3,0.318000
60000000,6,0.163000
60000000,12,0.093000
60000000,24,0.087000
60000000,48,0.086000
60000000,96,0.111000
65000000,3,0.331000
65000000,6,0.174000
65000000,12,0.136000
65000000,24,0.085000
65000000,48,0.087000
65000000,96,0.097000
70000000,3,0.357000
70000000,6,0.216000
70000000,12,0.117000
70000000,24,0.089000
70000000,48,0.083000
70000000,96,0.095000
75000000,3,0.379000
75000000,6,0.224000
75000000,12,0.149000
75000000,24,0.086000
75000000,48,0.084000
75000000,96,0.084000
80000000,3,0.394000
80000000,6,0.245000
80000000,12,0.123000
80000000,24,0.098000
80000000,48,0.100000
80000000,96,0.107000
85000000,3,0.433000
85000000,6,0.246000
85000000,12,0.129000
85000000,24,0.111000
85000000,48,0.108000
85000000,96,0.088000
90000000,3,0.444000
90000000,6,0.259000
90000000,12,0.160000
90000000,24,0.121000
90000000,48,0.083000
90000000,96,0.090000
95000000,3,0.478000
95000000,6,0.246000
95000000,12,0.158000
95000000,24,0.112000
95000000,48,0.085000
95000000,96,0.102000
100000000,3,0.504000
100000000,6,0.262000
100000000,12,0.205000
100000000,24,0.082000
100000000,48,0.097000
100000000,96,0.102000
5000000,3,0.041000
5000000,6,0.029000
5000000,12,0.024000
5000000,24,0.014000
5000000,48,0.022000
5000000,96,0.023000
10000000,3,0.064000
10000000,6,0.036000
10000000,12,0.024000
10000000,24,0.025000
10000000,48,0.025000
10000000,96,0.034000
15000000,3,0.087000
15000000,6,0.060000
15000000,12,0.039000
15000000,24,0.027000
15000000,48,0.032000
15000000,96,0.046000
20000000,3,0.113000
20000000,6,0.070000
20000000,12,0.039000
20000000,24,0.032000
20000000,48,0.032000
20000000,96,0.036000
25000000,3,0.133000
25000000,6,0.084000
25000000,12,0.048000
25000000,24,0.043000
25000000,48,0.045000
25000000,96,0.059000
30000000,3,0.170000
30000000,6,0.102000
30000000,12,0.052000
30000000,24,0.059000
30000000,48,0.048000
30000000,96,0.054000
35000000,3,0.187000
35000000,6,0.125000
35000000,12,0.088000
35000000,24,0.048000
35000000,48,0.049000
35000000,96,0.069000
40000000,3,0.211000
40000000,6,0.141000
40000000,12,0.068000
40000000,24,0.044000
40000000,48,0.061000
40000000,96,0.083000
45000000,3,0.236000
45000000,6,0.136000
45000000,12,0.111000
45000000,24,0.047000
45000000,48,0.064000
45000000,96,0.082000
50000000,3,0.260000
50000000,6,0.167000
50000000,12,0.078000
50000000,24,0.080000
50000000,48,0.070000
50000000,96,0.086000
55000000,3,0.282000
55000000,6,0.166000
55000000,12,0.111000
55000000,24,0.049000
55000000,48,0.081000
55000000,96,0.073000
60000000,3,0.309000
60000000,6,0.169000
60000000,12,0.112000
60000000,24,0.077000
60000000,48,0.083000
60000000,96,0.092000
65000000,3,0.338000
65000000,6,0.187000
65000000,12,0.099000
65000000,24,0.090000
65000000,48,0.080000
65000000,96,0.079000
70000000,3,0.362000
70000000,6,0.197000
70000000,12,0.125000
70000000,24,0.095000
70000000,48,0.093000
70000000,96,0.087000
75000000,3,0.382000
75000000,6,0.214000
75000000,12,0.151000
75000000,24,0.106000
75000000,48,0.086000
75000000,96,0.120000
80000000,3,0.408000
80000000,6,0.219000
80000000,12,0.132000
80000000,24,0.090000
80000000,48,0.084000
80000000,96,0.091000
85000000,3,0.440000
85000000,6,0.241000
85000000,12,0.127000
85000000,24,0.080000
85000000,48,0.096000
85000000,96,0.097000
90000000,3,0.458000
90000000,6,0.245000
90000000,12,0.134000
90000000,24,0.111000
90000000,48,0.079000
90000000,96,0.096000
95000000,3,0.481000
95000000,6,0.248000
95000000,12,0.143000
95000000,24,0.099000
95000000,48,0.120000
95000000,96,0.105000
100000000,3,0.505000
100000000,6,0.281000
100000000,12,0.157000
100000000,24,0.109000
100000000,48,0.103000
100000000,96,0.108000
5000000,3,0.043000
5000000,6,0.031000
5000000,12,0.027000
5000000,24,0.009000
5000000,48,0.017000
5000000,96,0.017000
10000000,3,0.070000
10000000,6,0.040000
10000000,12,0.034000
10000000,24,0.024000
10000000,48,0.029000
10000000,96,0.042000
15000000,3,0.087000
15000000,6,0.072000
15000000,12,0.062000
15000000,24,0.020000
15000000,48,0.038000
15000000,96,0.053000
20000000,3,0.134000
20000000,6,0.076000
20000000,12,0.040000
20000000,24,0.030000
20000000,48,0.033000
20000000,96,0.044000
25000000,3,0.159000
25000000,6,0.103000
25000000,12,0.073000
25000000,24,0.031000
25000000,48,0.060000
25000000,96,0.051000
30000000,3,0.164000
30000000,6,0.087000
30000000,12,0.081000
30000000,24,0.055000
30000000,48,0.054000
30000000,96,0.055000
35000000,3,0.184000
35000000,6,0.121000
35000000,12,0.058000
35000000,24,0.058000
35000000,48,0.049000
35000000,96,0.067000
40000000,3,0.217000
40000000,6,0.122000
40000000,12,0.101000
40000000,24,0.064000
40000000,48,0.048000
40000000,96,0.056000
45000000,3,0.237000
45000000,6,0.133000
45000000,12,0.075000
45000000,24,0.055000
45000000,48,0.063000
45000000,96,0.084000
50000000,3,0.268000
50000000,6,0.147000
50000000,12,0.084000
50000000,24,0.065000
50000000,48,0.090000
50000000,96,0.077000
55000000,3,0.289000
55000000,6,0.174000
55000000,12,0.120000
55000000,24,0.083000
55000000,48,0.086000
55000000,96,0.088000
60000000,3,0.322000
60000000,6,0.170000
60000000,12,0.116000
60000000,24,0.077000
60000000,48,0.093000
60000000,96,0.073000
65000000,3,0.334000
65000000,6,0.205000
65000000,12,0.106000
65000000,24,0.069000
65000000,48,0.085000
65000000,96,0.085000
70000000,3,0.368000
70000000,6,0.189000
70000000,12,0.108000
70000000,24,0.101000
70000000,48,0.094000
70000000,96,0.096000
75000000,3,0.387000
75000000,6,0.209000
75000000,12,0.133000
75000000,24,0.080000
75000000,48,0.077000
75000000,96,0.110000
80000000,3,0.404000
80000000,6,0.219000
80000000,12,0.142000
80000000,24,0.088000
80000000,48,0.089000
80000000,96,0.082000
85000000,3,0.433000
85000000,6,0.236000
85000000,12,0.138000
85000000,24,0.103000
85000000,48,0.080000
85000000,96,0.110000
90000000,3,0.449000
90000000,6,0.238000
90000000,12,0.136000
90000000,24,0.083000
90000000,48,0.095000
90000000,96,0.097000
95000000,3,0.488000
95000000,6,0.262000
95000000,12,0.155000
95000000,24,0.114000
95000000,48,0.118000
95000000,96,0.091000
100000000,3,0.510000
100000000,6,0.260000
100000000,12,0.156000
100000000,24,0.132000
100000000,48,0.110000
100000000,96,0.111000
5000000,3,0.041000
5000000,6,0.029000
5000000,12,0.014000
5000000,24,0.014000
5000000,48,0.016000
5000000,96,0.019000
10000000,3,0.060000
10000000,6,0.045000
10000000,12,0.024000
10000000,24,0.021000
10000000,48,0.029000
10000000,96,0.037000
15000000,3,0.085000
15000000,6,0.050000
15000000,12,0.045000
15000000,24,0.030000
15000000,48,0.036000
15000000,96,0.043000
20000000,3,0.109000
20000000,6,0.070000
20000000,12,0.037000
20000000,24,0.028000
20000000,48,0.042000
20000000,96,0.039000
25000000,3,0.134000
25000000,6,0.081000
25000000,12,0.045000
25000000,24,0.049000
25000000,48,0.046000
25000000,96,0.048000
30000000,3,0.168000
30000000,6,0.102000
30000000,12,0.058000
30000000,24,0.032000
30000000,48,0.049000
30000000,96,0.073000
35000000,3,0.184000
35000000,6,0.099000
35000000,12,0.115000
35000000,24,0.066000
35000000,48,0.047000
35000000,96,0.062000
40000000,3,0.203000
40000000,6,0.135000
40000000,12,0.068000
40000000,24,0.052000
40000000,48,0.058000
40000000,96,0.072000
45000000,3,0.244000
45000000,6,0.125000
45000000,12,0.115000
45000000,24,0.074000
45000000,48,0.067000
45000000,96,0.070000
50000000,3,0.260000
50000000,6,0.139000
50000000,12,0.099000
50000000,24,0.063000
50000000,48,0.058000
50000000,96,0.075000
55000000,3,0.294000
55000000,6,0.155000
55000000,12,0.108000
55000000,24,0.066000
55000000,48,0.083000
55000000,96,0.083000
60000000,3,0.308000
60000000,6,0.166000
60000000,12,0.125000
60000000,24,0.089000
60000000,48,0.076000
60000000,96,0.115000
65000000,3,0.319000
65000000,6,0.185000
65000000,12,0.109000
65000000,24,0.075000
65000000,48,0.078000
65000000,96,0.089000
70000000,3,0.368000
70000000,6,0.205000
70000000,12,0.135000
70000000,24,0.086000
70000000,48,0.062000
70000000,96,0.100000
75000000,3,0.390000
75000000,6,0.207000
75000000,12,0.140000
75000000,24,0.063000
75000000,48,0.083000
75000000,96,0.117000
80000000,3,0.411000
80000000,6,0.229000
80000000,12,0.143000
80000000,24,0.079000
80000000,48,0.116000
80000000,96,0.091000
85000000,3,0.423000
85000000,6,0.232000
85000000,12,0.128000
85000000,24,0.082000
85000000,48,0.091000
85000000,96,0.090000
90000000,3,0.461000
90000000,6,0.258000
90000000,12,0.139000
90000000,24,0.089000
90000000,48,0.095000
90000000,96,0.123000
95000000,3,0.477000
95000000,6,0.258000
95000000,12,0.143000
95000000,24,0.091000
95000000,48,0.101000
95000000,96,0.107000
100000000,3,0.522000
100000000,6,0.270000
100000000,12,0.151000
100000000,24,0.125000
100000000,48,0.098000
100000000,96,0.161000
5000000,3,0.038000
5000000,6,0.029000
5000000,12,0.023000
5000000,24,0.013000
5000000,48,0.020000
5000000,96,0.020000
10000000,3,0.064000
10000000,6,0.046000
10000000,12,0.041000
10000000,24,0.028000
10000000,48,0.021000
10000000,96,0.036000
15000000,3,0.094000
15000000,6,0.056000
15000000,12,0.031000
15000000,24,0.029000
15000000,48,0.022000
15000000,96,0.047000
20000000,3,0.115000
20000000,6,0.066000
20000000,12,0.048000
20000000,24,0.032000
20000000,48,0.032000
20000000,96,0.043000
25000000,3,0.132000
25000000,6,0.088000
25000000,12,0.042000
25000000,24,0.044000
25000000,48,0.045000
25000000,96,0.059000
30000000,3,0.182000
30000000,6,0.089000
30000000,12,0.093000
30000000,24,0.030000
30000000,48,0.040000
30000000,96,0.067000
35000000,3,0.186000
35000000,6,0.099000
35000000,12,0.091000
35000000,24,0.066000
35000000,48,0.047000
35000000,96,0.066000
40000000,3,0.203000
40000000,6,0.124000
40000000,12,0.067000
40000000,24,0.046000
40000000,48,0.065000
40000000,96,0.074000
45000000,3,0.230000
45000000,6,0.132000
45000000,12,0.104000
45000000,24,0.061000
45000000,48,0.073000
45000000,96,0.072000
50000000,3,0.269000
50000000,6,0.146000
50000000,12,0.083000
50000000,24,0.075000
50000000,48,0.066000
50000000,96,0.077000
55000000,3,0.283000
55000000,6,0.157000
55000000,12,0.108000
55000000,24,0.067000
55000000,48,0.077000
55000000,96,0.093000
60000000,3,0.307000
60000000,6,0.167000
60000000,12,0.117000
60000000,24,0.059000
60000000,48,0.074000
60000000,96,0.083000
65000000,3,0.341000
65000000,6,0.176000
65000000,12,0.100000
65000000,24,0.095000
65000000,48,0.098000
65000000,96,0.071000
70000000,3,0.352000
70000000,6,0.214000
70000000,12,0.108000
70000000,24,0.088000
70000000,48,0.077000
70000000,96,0.085000
75000000,3,0.384000
75000000,6,0.213000
75000000,12,0.115000
75000000,24,0.086000
75000000,48,0.094000
75000000,96,0.091000
80000000,3,0.411000
80000000,6,0.230000
80000000,12,0.159000
80000000,24,0.105000
80000000,48,0.085000
80000000,96,0.118000
85000000,3,0.431000
85000000,6,0.229000
85000000,12,0.136000
85000000,24,0.074000
85000000,48,0.095000
85000000,96,0.101000
90000000,3,0.463000
90000000,6,0.242000
90000000,12,0.185000
90000000,24,0.094000
90000000,48,0.084000
90000000,96,0.128000
95000000,3,0.488000
95000000,6,0.252000
95000000,12,0.174000
95000000,24,0.107000
95000000,48,0.080000
95000000,96,0.116000
100000000,3,0.503000
100000000,6,0.274000
100000000,12,0.176000
100000000,24,0.086000
100000000,48,0.115000
100000000,96,0.101000
5000000,3,0.037000
5000000,6,0.031000
5000000,12,0.018000
5000000,24,0.016000
5000000,48,0.022000
5000000,96,0.023000
10000000,3,0.068000
10000000,6,0.042000
10000000,12,0.032000
10000000,24,0.026000
10000000,48,0.028000
10000000,96,0.033000
15000000,3,0.099000
15000000,6,0.064000
15000000,12,0.035000
15000000,24,0.031000
15000000,48,0.039000
15000000,96,0.053000
20000000,3,0.127000
20000000,6,0.076000
20000000,12,0.042000
20000000,24,0.025000
20000000,48,0.031000
20000000,96,0.069000
25000000,3,0.140000
25000000,6,0.117000
25000000,12,0.048000
25000000,24,0.034000
25000000,48,0.056000
25000000,96,0.063000
30000000,3,0.161000
30000000,6,0.091000
30000000,12,0.084000
30000000,24,0.039000
30000000,48,0.045000
30000000,96,0.056000
35000000,3,0.179000
35000000,6,0.104000
35000000,12,0.081000
35000000,24,0.058000
35000000,48,0.043000
35000000,96,0.072000
40000000,3,0.221000
40000000,6,0.116000
40000000,12,0.092000
40000000,24,0.068000
40000000,48,0.049000
40000000,96,0.083000
45000000,3,0.233000
45000000,6,0.141000
45000000,12,0.075000
45000000,24,0.071000
45000000,48,0.067000
45000000,96,0.070000
50000000,3,0.267000
50000000,6,0.147000
50000000,12,0.078000
50000000,24,0.057000
50000000,48,0.079000
50000000,96,0.079000
55000000,3,0.287000
55000000,6,0.162000
55000000,12,0.084000
55000000,24,0.079000
55000000,48,0.075000
55000000,96,0.063000
60000000,3,0.307000
60000000,6,0.163000
60000000,12,0.099000
60000000,24,0.074000
60000000,48,0.084000
60000000,96,0.087000
65000000,3,0.330000
65000000,6,0.182000
65000000,12,0.103000
65000000,24,0.097000
65000000,48,0.079000
65000000,96,0.104000
70000000,3,0.359000
70000000,6,0.193000
70000000,12,0.106000
70000000,24,0.070000
70000000,48,0.071000
70000000,96,0.111000
75000000,3,0.385000
75000000,6,0.201000
75000000,12,0.116000
75000000,24,0.088000
75000000,48,0.097000
75000000,96,0.106000
80000000,3,0.406000
80000000,6,0.225000
80000000,12,0.121000
80000000,24,0.068000
80000000,48,0.093000
80000000,96,0.108000
85000000,3,0.425000
85000000,6,0.226000
85000000,12,0.134000
85000000,24,0.111000
85000000,48,0.088000
85000000,96,0.104000
90000000,3,0.459000
90000000,6,0.242000
90000000,12,0.151000
90000000,24,0.086000
90000000,48,0.106000
90000000,96,0.093000
95000000,3,0.490000
95000000,6,0.249000
95000000,12,0.143000
95000000,24,0.113000
95000000,48,0.090000
95000000,96,0.092000
100000000,3,0.501000
100000000,6,0.261000
100000000,12,0.152000
100000000,24,0.122000
100000000,48,0.105000
100000000,96,0.127000
5000000,3,0.039000
5000000,6,0.042000
5000000,12,0.014000
5000000,24,0.012000
5000000,48,0.015000
5000000,96,0.025000
10000000,3,0.059000
10000000,6,0.041000
10000000,12,0.025000
10000000,24,0.016000
10000000,48,0.024000
10000000,96,0.030000
15000000,3,0.087000
15000000,6,0.048000
15000000,12,0.032000
15000000,24,0.020000
15000000,48,0.025000
15000000,96,0.050000
20000000,3,0.118000
20000000,6,0.085000
20000000,12,0.063000
20000000,24,0.031000
20000000,48,0.030000
20000000,96,0.047000
25000000,3,0.155000
25000000,6,0.098000
25000000,12,0.075000
25000000,24,0.040000
25000000,48,0.035000
25000000,96,0.059000
30000000,3,0.179000
30000000,6,0.092000
30000000,12,0.052000
30000000,24,0.050000
30000000,48,0.051000
30000000,96,0.055000
35000000,3,0.192000
35000000,6,0.113000
35000000,12,0.072000
35000000,24,0.063000
35000000,48,0.063000
35000000,96,0.072000
40000000,3,0.213000
40000000,6,0.122000
40000000,12,0.065000
40000000,24,0.055000
40000000,48,0.066000
40000000,96,0.072000
45000000,3,0.230000
45000000,6,0.138000
45000000,12,0.079000
45000000,24,0.056000
45000000,48,0.076000
45000000,96,0.070000
50000000,3,0.261000
50000000,6,0.149000
50000000,12,0.089000
50000000,24,0.057000
50000000,48,0.068000
50000000,96,0.078000
55000000,3,0.289000
55000000,6,0.176000
55000000,12,0.123000
55000000,24,0.078000
55000000,48,0.077000
55000000,96,0.062000
60000000,3,0.309000
60000000,6,0.183000
60000000,12,0.120000
60000000,24,0.055000
60000000,48,0.091000
60000000,96,0.079000
65000000,3,0.324000
65000000,6,0.177000
65000000,12,0.125000
65000000,24,0.084000
65000000,48,0.061000
65000000,96,0.102000
70000000,3,0.362000
70000000,6,0.190000
70000000,12,0.114000
70000000,24,0.075000
70000000,48,0.082000
70000000,96,0.078000
75000000,3,0.385000
75000000,6,0.198000
75000000,12,0.118000
75000000,24,0.061000
75000000,48,0.068000
75000000,96,0.096000
80000000,3,0.408000
80000000,6,0.215000
80000000,12,0.141000
80000000,24,0.068000
80000000,48,0.105000
80000000,96,0.094000
85000000,3,0.446000
85000000,6,0.220000
85000000,12,0.165000
85000000,24,0.083000
85000000,48,0.090000
85000000,96,0.106000
90000000,3,0.451000
90000000,6,0.261000
90000000,12,0.170000
90000000,24,0.102000
90000000,48,0.098000
90000000,96,0.100000
95000000,3,0.486000
95000000,6,0.250000
95000000,12,0.143000
95000000,24,0.102000
95000000,48,0.111000
95000000,96,0.104000
100000000,3,0.499000
100000000,6,0.281000
100000000,12,0.151000
100000000,24,0.092000
100000000,48,0.098000
100000000,96,0.134000
5000000,3,0.034000
5000000,6,0.036000
5000000,12,0.024000
5000000,24,0.014000
5000000,48,0.012000
5000000,96,0.018000
10000000,3,0.061000
10000000,6,0.039000
10000000,12,0.027000
10000000,24,0.024000
10000000,48,0.024000
10000000,96,0.046000
15000000,3,0.084000
15000000,6,0.049000
15000000,12,0.042000
15000000,24,0.032000
15000000,48,0.025000
15000000,96,0.041000
20000000,3,0.111000
20000000,6,0.076000
20000000,12,0.039000
20000000,24,0.026000
20000000,48,0.045000
20000000,96,0.046000
25000000,3,0.136000
25000000,6,0.087000
25000000,12,0.051000
25000000,24,0.047000
25000000,48,0.039000
25000000,96,0.043000
30000000,3,0.166000
30000000,6,0.087000
30000000,12,0.070000
30000000,24,0.044000
30000000,48,0.055000
30000000,96,0.050000
35000000,3,0.187000
35000000,6,0.097000
35000000,12,0.078000
35000000,24,0.046000
35000000,48,0.063000
35000000,96,0.058000
40000000,3,0.207000
40000000,6,0.140000
40000000,12,0.064000
40000000,24,0.040000
40000000,48,0.064000
40000000,96,0.076000
45000000,3,0.238000
45000000,6,0.131000
45000000,12,0.113000
45000000,24,0.063000
45000000,48,0.066000
45000000,96,0.078000
50000000,3,0.265000
50000000,6,0.136000
50000000,12,0.080000
50000000,24,0.059000
50000000,48,0.080000
50000000,96,0.071000
55000000,3,0.274000
55000000,6,0.150000
55000000,12,0.112000
55000000,24,0.078000
55000000,48,0.085000
55000000,96,0.073000
60000000,3,0.325000
60000000,6,0.165000
60000000,12,0.111000
60000000,24,0.053000
60000000,48,0.075000
60000000,96,0.088000
65000000,3,0.338000
65000000,6,0.189000
65000000,12,0.120000
65000000,24,0.070000
65000000,48,0.077000
65000000,96,0.083000
70000000,3,0.368000
70000000,6,0.196000
70000000,12,0.103000
70000000,24,0.089000
70000000,48,0.089000
70000000,96,0.093000
75000000,3,0.384000
75000000,6,0.213000
75000000,12,0.157000
75000000,24,0.110000
75000000,48,0.081000
75000000,96,0.091000
80000000,3,0.417000
80000000,6,0.212000
80000000,12,0.169000
