n,threads,time
80000000,24,0.090000
80000000,48,0.080000
80000000,96,0.112000
85000000,3,0.347000
85000000,6,0.201000
85000000,12,0.120000
85000000,24,0.101000
85000000,48,0.088000
85000000,96,0.120000
90000000,3,0.381000
90000000,6,0.208000
90000000,12,0.115000
90000000,24,0.098000
90000000,48,0.076000
90000000,96,0.120000
95000000,3,0.404000
95000000,6,0.230000
95000000,12,0.127000
95000000,24,0.092000
95000000,48,0.099000
95000000,96,0.085000
100000000,3,0.420000
100000000,6,0.227000
100000000,12,0.127000
100000000,24,0.092000
100000000,48,0.104000
100000000,96,0.091000
5000000,3,0.040000
5000000,6,0.028000
5000000,12,0.020000
5000000,24,0.014000
5000000,48,0.016000
5000000,96,0.019000
10000000,3,0.051000
10000000,6,0.032000
10000000,12,0.033000
10000000,24,0.020000
10000000,48,0.028000
10000000,96,0.029000
15000000,3,0.070000
15000000,6,0.042000
15000000,12,0.039000
15000000,24,0.026000
15000000,48,0.029000
15000000,96,0.032000
20000000,3,0.101000
20000000,6,0.066000
20000000,12,0.033000
20000000,24,0.036000
20000000,48,0.031000
20000000,96,0.048000
25000000,3,0.124000
25000000,6,0.080000
25000000,12,0.047000
25000000,24,0.034000
25000000,48,0.045000
25000000,96,0.056000
30000000,3,0.131000
30000000,6,0.085000
30000000,12,0.064000
30000000,24,0.043000
30000000,48,0.045000
30000000,96,0.046000
35000000,3,0.158000
35000000,6,0.115000
35000000,12,0.051000
35000000,24,0.055000
35000000,48,0.057000
35000000,96,0.056000
40000000,3,0.168000
40000000,6,0.109000
40000000,12,0.107000
40000000,24,0.051000
40000000,48,0.047000
40000000,96,0.074000
45000000,3,0.204000
45000000,6,0.106000
45000000,12,0.079000
45000000,24,0.071000
45000000,48,0.043000
45000000,96,0.075000
50000000,3,0.218000
50000000,6,0.116000
50000000,12,0.069000
50000000,24,0.066000
50000000,48,0.061000
50000000,96,0.094000
55000000,3,0.235000
55000000,6,0.130000
55000000,12,0.085000
55000000,24,0.044000
55000000,48,0.076000
55000000,96,0.087000
60000000,3,0.255000
60000000,6,0.146000
60000000,12,0.111000
60000000,24,0.051000
60000000,48,0.099000
60000000,96,0.091000
65000000,3,0.272000
65000000,6,0.167000
65000000,12,0.142000
65000000,24,0.065000
65000000,48,0.070000
65000000,96,0.107000
70000000,3,0.294000
70000000,6,0.168000
70000000,12,0.113000
70000000,24,0.056000
70000000,48,0.068000
70000000,96,0.081000
75000000,3,0.329000
75000000,6,0.164000
75000000,12,0.112000
75000000,24,0.091000
75000000,48,0.081000
75000000,96,0.105000
80000000,3,0.340000
80000000,6,0.206000
80000000,12,0.103000
80000000,24,0.072000
80000000,48,0.079000
80000000,96,0.076000
85000000,3,0.365000
85000000,6,0.203000
85000000,12,0.143000
85000000,24,0.064000
85000000,48,0.089000
85000000,96,0.104000
90000000,3,0.372000
90000000,6,0.197000
90000000,12,0.163000
90000000,24,0.106000
90000000,48,0.104000
90000000,96,0.089000
95000000,3,0.403000
95000000,6,0.223000
95000000,12,0.132000
95000000,24,0.099000
95000000,48,0.082000
95000000,96,0.122000
100000000,3,0.425000
100000000,6,0.212000
100000000,12,0.127000
100000000,24,0.102000
100000000,48,0.103000
100000000,96,0.101000
5000000,3,0.046000
5000000,6,0.031000
5000000,12,0.013000
5000000,24,0.012000
5000000,48,0.017000
5000000,96,0.017000
10000000,3,0.054000
10000000,6,0.038000
10000000,12,0.024000
10000000,24,0.020000
10000000,48,0.022000
10000000,96,0.029000
15000000,3,0.083000
15000000,6,0.047000
15000000,12,0.026000
15000000,24,0.034000
15000000,48,0.028000
15000000,96,0.032000
20000000,3,0.095000
20000000,6,0.069000
20000000,12,0.054000
20000000,24,0.040000
20000000,48,0.034000
20000000,96,0.032000
25000000,3,0.118000
25000000,6,0.082000
25000000,12,0.038000
25000000,24,0.050000
25000000,48,0.051000
25000000,96,0.039000
30000000,3,0.138000
30000000,6,0.094000
30000000,12,0.045000
30000000,24,0.053000
30000000,48,0.038000
30000000,96,0.062000
35000000,3,0.153000
35000000,6,0.085000
35000000,12,0.049000
35000000,24,0.060000
35000000,48,0.057000
35000000,96,0.050000
40000000,3,0.183000
40000000,6,0.096000
40000000,12,0.055000
40000000,24,0.053000
40000000,48,0.054000
40000000,96,0.060000
45000000,3,0.213000
45000000,6,0.119000
45000000,12,0.058000
45000000,24,0.066000
45000000,48,0.066000
45000000,96,0.073000
50000000,3,0.212000
50000000,6,0.129000
50000000,12,0.068000
50000000,24,0.065000
50000000,48,0.058000
50000000,96,0.071000
55000000,3,0.239000
55000000,6,0.132000
55000000,12,0.097000
55000000,24,0.068000
55000000,48,0.072000
55000000,96,0.083000
60000000,3,0.262000
60000000,6,0.143000
60000000,12,0.081000
60000000,24,0.051000
60000000,48,0.067000
60000000,96,0.112000
65000000,3,0.268000
65000000,6,0.179000
65000000,12,0.110000
65000000,24,0.072000
65000000,48,0.066000
65000000,96,0.085000
70000000,3,0.292000
70000000,6,0.153000
70000000,12,0.094000
70000000,24,0.072000
70000000,48,0.092000
70000000,96,0.087000
75000000,3,0.329000
75000000,6,0.167000
75000000,12,0.096000
75000000,24,0.071000
75000000,48,0.099000
75000000,96,0.100000
80000000,3,0.339000
80000000,6,0.177000
80000000,12,0.103000
80000000,24,0.082000
80000000,48,0.096000
80000000,96,0.087000
85000000,3,0.352000
85000000,6,0.183000
85000000,12,0.167000
85000000,24,0.073000
85000000,48,0.097000
85000000,96,0.087000
90000000,3,0.372000
90000000,6,0.201000
90000000,12,0.111000
90000000,24,0.087000
90000000,48,0.102000
90000000,96,0.082000
95000000,3,0.404000
95000000,6,0.226000
95000000,12,0.170000
95000000,24,0.092000
95000000,48,0.082000
95000000,96,0.111000
100000000,3,0.420000
100000000,6,0.246000
100000000,12,0.131000
100000000,24,0.108000
100000000,48,0.108000
100000000,96,0.113000
5000000,3,0.038000
5000000,6,0.020000
5000000,12,0.012000
5000000,24,0.012000
5000000,48,0.019000
5000000,96,0.016000
10000000,3,0.063000
10000000,6,0.039000
10000000,12,0.029000
10000000,24,0.016000
10000000,48,0.023000
10000000,96,0.030000
15000000,3,0.073000
15000000,6,0.042000
15000000,12,0.035000
15000000,24,0.018000
15000000,48,0.031000
15000000,96,0.037000
20000000,3,0.100000
20000000,6,0.053000
20000000,12,0.034000
20000000,24,0.040000
20000000,48,0.028000
20000000,96,0.046000
25000000,3,0.122000
25000000,6,0.078000
25000000,12,0.058000
25000000,24,0.033000
25000000,48,0.033000
25000000,96,0.048000
30000000,3,0.136000
30000000,6,0.104000
30000000,12,0.046000
30000000,24,0.030000
30000000,48,0.034000
30000000,96,0.045000
35000000,3,0.151000
35000000,6,0.085000
35000000,12,0.060000
35000000,24,0.059000
35000000,48,0.040000
35000000,96,0.056000
40000000,3,0.172000
40000000,6,0.104000
40000000,12,0.096000
40000000,24,0.057000
40000000,48,0.043000
40000000,96,0.073000
45000000,3,0.202000
45000000,6,0.104000
45000000,12,0.064000
45000000,24,0.057000
45000000,48,0.076000
45000000,96,0.062000
50000000,3,0.206000
50000000,6,0.115000
50000000,12,0.087000
50000000,24,0.066000
50000000,48,0.065000
50000000,96,0.064000
55000000,3,0.229000
55000000,6,0.129000
55000000,12,0.074000
55000000,24,0.072000
55000000,48,0.077000
55000000,96,0.088000
60000000,3,0.257000
60000000,6,0.143000
60000000,12,0.086000
60000000,24,0.058000
60000000,48,0.070000
60000000,96,0.097000
65000000,3,0.276000
65000000,6,0.154000
65000000,12,0.091000
65000000,24,0.075000
65000000,48,0.061000
65000000,96,0.084000
70000000,3,0.299000
70000000,6,0.178000
70000000,12,0.147000
70000000,24,0.068000
70000000,48,0.074000
70000000,96,0.085000
75000000,3,0.328000
75000000,6,0.177000
75000000,12,0.098000
75000000,24,0.070000
75000000,48,0.079000
75000000,96,0.082000
80000000,3,0.339000
80000000,6,0.202000
80000000,12,0.124000
80000000,24,0.066000
80000000,48,0.098000
80000000,96,0.098000
85000000,3,0.363000
85000000,6,0.183000
85000000,12,0.110000
85000000,24,0.083000
85000000,48,0.095000
85000000,96,0.095000
90000000,3,0.381000
90000000,6,0.208000
90000000,12,0.139000
90000000,24,0.077000
90000000,48,0.060000
90000000,96,0.081000
95000000,3,0.399000
95000000,6,0.215000
95000000,12,0.127000
95000000,24,0.085000
95000000,48,0.107000
95000000,96,0.101000
100000000,3,0.427000
100000000,6,0.218000
100000000,12,0.127000
100000000,24,0.104000
100000000,48,0.096000
100000000,96,0.103000
5000000,3,0.036000
5000000,6,0.023000
5000000,12,0.012000
5000000,24,0.014000
5000000,48,0.014000
5000000,96,0.021000
10000000,3,0.057000
10000000,6,0.033000
10000000,12,0.032000
10000000,24,0.014000
10000000,48,0.025000
10000000,96,0.038000
15000000,3,0.074000
15000000,6,0.071000
15000000,12,0.045000
15000000,24,0.027000
15000000,48,0.028000
15000000,96,0.032000
20000000,3,0.096000
20000000,6,0.079000
20000000,12,0.039000
20000000,24,0.028000
20000000,48,0.032000
20000000,96,0.035000
25000000,3,0.125000
25000000,6,0.064000
25000000,12,0.038000
25000000,24,0.050000
25000000,48,0.032000
25000000,96,0.054000
30000000,3,0.139000
30000000,6,0.090000
30000000,12,0.046000
30000000,24,0.051000
30000000,48,0.051000
30000000,96,0.063000
35000000,3,0.155000
35000000,6,0.090000
35000000,12,0.051000
35000000,24,0.033000
35000000,48,0.046000
35000000,96,0.056000
40000000,3,0.174000
40000000,6,0.126000
40000000,12,0.056000
40000000,24,0.051000
40000000,48,0.051000
40000000,96,0.075000
45000000,3,0.197000
45000000,6,0.107000
45000000,12,0.061000
45000000,24,0.041000
45000000,48,0.061000
45000000,96,0.069000
50000000,3,0.223000
50000000,6,0.118000
50000000,12,0.087000
50000000,24,0.077000
50000000,48,0.071000
50000000,96,0.068000
55000000,3,0.230000
55000000,6,0.129000
55000000,12,0.075000
55000000,24,0.060000
55000000,48,0.076000
55000000,96,0.064000
60000000,3,0.264000
60000000,6,0.165000
60000000,12,0.126000
60000000,24,0.057000
60000000,48,0.076000
60000000,96,0.083000
65000000,3,0.269000
65000000,6,0.149000
65000000,12,0.086000
65000000,24,0.088000
65000000,48,0.101000
65000000,96,0.083000
70000000,3,0.310000
70000000,6,0.158000
70000000,12,0.090000
70000000,24,0.054000
70000000,48,0.090000
70000000,96,0.088000
75000000,3,0.312000
75000000,6,0.166000
75000000,12,0.113000
75000000,24,0.063000
75000000,48,0.068000
75000000,96,0.093000
80000000,3,0.341000
80000000,6,0.214000
80000000,12,0.103000
80000000,24,0.095000
80000000,48,0.088000
80000000,96,0.089000
85000000,3,0.354000
85000000,6,0.200000
85000000,12,0.122000
85000000,24,0.073000
85000000,48,0.096000
85000000,96,0.092000
90000000,3,0.370000
90000000,6,0.196000
90000000,12,0.149000
90000000,24,0.079000
90000000,48,0.086000
90000000,96,0.099000
95000000,3,0.395000
95000000,6,0.223000
95000000,12,0.118000
95000000,24,0.120000
95000000,48,0.085000
95000000,96,0.104000
100000000,3,0.422000
100000000,6,0.230000
100000000,12,0.128000
100000000,24,0.084000
100000000,48,0.085000
100000000,96,0.109000
5000000,3,0.038000
5000000,6,0.023000
5000000,12,0.022000
5000000,24,0.013000
5000000,48,0.016000
5000000,96,0.017000
10000000,3,0.065000
10000000,6,0.034000
10000000,12,0.021000
10000000,24,0.021000
10000000,48,0.028000
10000000,96,0.028000
15000000,3,0.078000
15000000,6,0.076000
15000000,12,0.028000
15000000,24,0.043000
15000000,48,0.026000
15000000,96,0.036000
20000000,3,0.092000
20000000,6,0.084000
20000000,12,0.034000
20000000,24,0.039000
20000000,48,0.035000
20000000,96,0.037000
25000000,3,0.121000
25000000,6,0.080000
25000000,12,0.039000
25000000,24,0.042000
25000000,48,0.034000
25000000,96,0.040000
30000000,3,0.137000
30000000,6,0.073000
30000000,12,0.046000
30000000,24,0.041000
30000000,48,0.035000
30000000,96,0.066000
35000000,3,0.154000
35000000,6,0.084000
35000000,12,0.052000
35000000,24,0.041000
35000000,48,0.050000
35000000,96,0.055000
40000000,3,0.177000
40000000,6,0.092000
40000000,12,0.059000
40000000,24,0.052000
40000000,48,0.049000
40000000,96,0.065000
45000000,3,0.199000
45000000,6,0.117000
45000000,12,0.067000
45000000,24,0.061000
45000000,48,0.062000
45000000,96,0.061000
50000000,3,0.219000
50000000,6,0.139000
50000000,12,0.067000
50000000,24,0.050000
50000000,48,0.066000
50000000,96,0.074000
55000000,3,0.232000
55000000,6,0.126000
55000000,12,0.103000
55000000,24,0.046000
55000000,48,0.054000
55000000,96,0.070000
60000000,3,0.251000
60000000,6,0.134000
60000000,12,0.080000
60000000,24,0.046000
60000000,48,0.065000
60000000,96,0.096000
65000000,3,0.282000
65000000,6,0.176000
65000000,12,0.114000
65000000,24,0.061000
65000000,48,0.053000
65000000,96,0.076000
70000000,3,0.303000
70000000,6,0.158000
70000000,12,0.091000
70000000,24,0.090000
70000000,48,0.079000
70000000,96,0.085000
75000000,3,0.324000
75000000,6,0.183000
75000000,12,0.127000
75000000,24,0.055000
75000000,48,0.077000
75000000,96,0.101000
80000000,3,0.347000
80000000,6,0.195000
80000000,12,0.109000
80000000,24,0.101000
80000000,48,0.095000
80000000,96,0.095000
85000000,3,0.355000
85000000,6,0.201000
85000000,12,0.130000
85000000,24,0.103000
85000000,48,0.098000
85000000,96,0.101000
90000000,3,0.376000
90000000,6,0.193000
90000000,12,0.115000
90000000,24,0.075000
90000000,48,0.101000
90000000,96,0.102000
95000000,3,0.413000
95000000,6,0.222000
95000000,12,0.131000
95000000,24,0.115000
95000000,48,0.069000
95000000,96,0.089000
100000000,3,0.420000
100000000,6,0.239000
100000000,12,0.125000
100000000,24,0.105000
100000000,48,0.096000
100000000,96,0.136000
5000000,3,0.054000
5000000,6,0.030000
5000000,12,0.019000
5000000,24,0.014000
5000000,48,0.023000
5000000,96,0.018000
10000000,3,0.053000
10000000,6,0.044000
10000000,12,0.041000
10000000,24,0.025000
10000000,48,0.023000
10000000,96,0.029000
15000000,3,0.099000
15000000,6,0.042000
15000000,12,0.053000
15000000,24,0.034000
15000000,48,0.033000
15000000,96,0.044000
20000000,3,0.100000
20000000,6,0.061000
20000000,12,0.033000
20000000,24,0.042000
20000000,48,0.036000
20000000,96,0.040000
25000000,3,0.112000
25000000,6,0.061000
25000000,12,0.039000
25000000,24,0.037000
25000000,48,0.042000
25000000,96,0.051000
30000000,3,0.138000
30000000,6,0.074000
30000000,12,0.073000
30000000,24,0.045000
30000000,48,0.047000
30000000,96,0.048000
35000000,3,0.152000
35000000,6,0.098000
35000000,12,0.051000
35000000,24,0.033000
35000000,48,0.036000
35000000,96,0.072000
40000000,3,0.177000
40000000,6,0.095000
40000000,12,0.062000
40000000,24,0.051000
40000000,48,0.048000
40000000,96,0.064000
45000000,3,0.191000
45000000,6,0.111000
45000000,12,0.099000
45000000,24,0.056000
45000000,48,0.061000
45000000,96,0.077000
50000000,3,0.210000
50000000,6,0.115000
50000000,12,0.087000
50000000,24,0.064000
50000000,48,0.074000
50000000,96,0.070000
55000000,3,0.245000
55000000,6,0.141000
55000000,12,0.073000
55000000,24,0.066000
55000000,48,0.080000
55000000,96,0.081000
60000000,3,0.270000
60000000,6,0.161000
60000000,12,0.078000
60000000,24,0.076000
60000000,48,0.069000
60000000,96,0.073000
65000000,3,0.289000
65000000,6,0.155000
65000000,12,0.084000
65000000,24,0.087000
65000000,48,0.074000
65000000,96,0.097000
70000000,3,0.306000
70000000,6,0.169000
70000000,12,0.097000
70000000,24,0.058000
70000000,48,0.101000
70000000,96,0.088000
75000000,3,0.330000
75000000,6,0.167000
75000000,12,0.121000
75000000,24,0.090000
75000000,48,0.075000
75000000,96,0.089000
80000000,3,0.338000
80000000,6,0.178000
80000000,12,0.102000
80000000,24,0.079000
80000000,48,0.090000
80000000,96,0.118000
85000000,3,0.353000
85000000,6,0.198000
85000000,12,0.138000
85000000,24,0.093000
85000000,48,0.075000
85000000,96,0.105000
90000000,3,0.380000
90000000,6,0.205000
90000000,12,0.138000
90000000,24,0.088000
90000000,48,0.096000
90000000,96,0.104000
95000000,3,0.399000
95000000,6,0.215000
95000000,12,0.121000
95000000,24,0.082000
95000000,48,0.087000
95000000,96,0.083000
100000000,3,0.422000
100000000,6,0.248000
100000000,12,0.126000
100000000,24,0.076000
100000000,48,0.096000
100000000,96,0.100000
5000000,3,0.034000
5000000,6,0.042000
5000000,12,0.025000
5000000,24,0.011000
5000000,48,0.014000
5000000,96,0.020000
10000000,3,0.055000
10000000,6,0.070000
10000000,12,0.025000
10000000,24,0.023000
10000000,48,0.021000
10000000,96,0.024000
15000000,3,0.072000
15000000,6,0.058000
15000000,12,0.065000
15000000,24,0.031000
15000000,48,0.037000
15000000,96,0.034000
20000000,3,0.092000
20000000,6,0.053000
20000000,12,0.033000
20000000,24,0.022000
20000000,48,0.037000
20000000,96,0.035000
25000000,3,0.116000
25000000,6,0.063000
25000000,12,0.043000
25000000,24,0.039000
25000000,48,0.032000
25000000,96,0.053000
30000000,3,0.138000
30000000,6,0.086000
30000000,12,0.055000
30000000,24,0.045000
30000000,48,0.050000
30000000,96,0.046000
35000000,3,0.164000
35000000,6,0.108000
35000000,12,0.050000
35000000,24,0.054000
35000000,48,0.045000
35000000,96,0.051000
40000000,3,0.176000
40000000,6,0.094000
40000000,12,0.056000
40000000,24,0.061000
40000000,48,0.051000
40000000,96,0.076000
45000000,3,0.213000
45000000,6,0.110000
45000000,12,0.060000
45000000,24,0.052000
45000000,48,0.040000
45000000,96,0.081000
50000000,3,0.216000
50000000,6,0.121000
50000000,12,0.100000
50000000,24,0.049000
50000000,48,0.069000
50000000,96,0.065000
55000000,3,0.235000
55000000,6,0.126000
55000000,12,0.074000
55000000,24,0.071000
55000000,48,0.059000
55000000,96,0.061000
60000000,3,0.257000
60000000,6,0.157000
60000000,12,0.099000
60000000,24,0.067000
60000000,48,0.068000
60000000,96,0.096000
65000000,3,0.268000
65000000,6,0.145000
65000000,12,0.094000
65000000,24,0.082000
65000000,48,0.064000
65000000,96,0.081000
70000000,3,0.313000
70000000,6,0.155000
70000000,12,0.090000
70000000,24,0.086000
70000000,48,0.079000
70000000,96,0.112000
75000000,3,0.313000
75000000,6,0.165000
75000000,12,0.097000
75000000,24,0.090000
75000000,48,0.085000
75000000,96,0.099000
80000000,3,0.338000
80000000,6,0.185000
80000000,12,0.117000
80000000,24,0.064000
80000000,48,0.080000
80000000,96,0.104000
85000000,3,0.358000
85000000,6,0.184000
85000000,12,0.143000
85000000,24,0.077000
85000000,48,0.084000
85000000,96,0.107000
90000000,3,0.377000
90000000,6,0.221000
90000000,12,0.113000
90000000,24,0.086000
90000000,48,0.085000
90000000,96,0.088000
95000000,3,0.399000
95000000,6,0.210000
95000000,12,0.129000
95000000,24,0.078000
95000000,48,0.088000
95000000,96,0.119000
100000000,3,0.431000
100000000,6,0.269000
100000000,12,0.156000
100000000,24,0.094000
100000000,48,0.077000
100000000,96,0.099000
5000000,3,0.038000
5000000,6,0.021000
5000000,12,0.014000
5000000,24,0.013000
5000000,48,0.014000
5000000,96,0.020000
10000000,3,0.054000
10000000,6,0.042000
10000000,12,0.020000
10000000,24,0.021000
10000000,48,0.021000
10000000,96,0.030000
15000000,3,0.075000
15000000,6,0.073000
15000000,12,0.036000
15000000,24,0.033000
15000000,48,0.029000
15000000,96,0.028000
20000000,3,0.100000
20000000,6,0.063000
20000000,12,0.033000
20000000,24,0.030000
20000000,48,0.035000
20000000,96,0.044000
25000000,3,0.121000
25000000,6,0.078000
25000000,12,0.042000
25000000,24,0.043000
25000000,48,0.040000
25000000,96,0.050000
30000000,3,0.133000
30000000,6,0.077000
30000000,12,0.077000
30000000,24,0.036000
30000000,48,0.045000
30000000,96,0.069000
35000000,3,0.151000
35000000,6,0.088000
35000000,12,0.051000
35000000,24,0.046000
35000000,48,0.041000
35000000,96,0.053000
40000000,3,0.180000
40000000,6,0.097000
40000000,12,0.081000
40000000,24,0.046000
40000000,48,0.062000
40000000,96,0.056000
45000000,3,0.191000
45000000,6,0.131000
45000000,12,0.066000
45000000,24,0.055000
45000000,48,0.081000
45000000,96,0.061000
50000000,3,0.210000
50000000,6,0.124000
50000000,12,0.089000
50000000,24,0.071000
50000000,48,0.075000
50000000,96,0.074000
55000000,3,0.241000
55000000,6,0.127000
55000000,12,0.074000
55000000,24,0.062000
55000000,48,0.068000
55000000,96,0.062000
60000000,3,0.256000
60000000,6,0.133000
60000000,12,0.081000
60000000,24,0.080000
60000000,48,0.060000
60000000,96,0.091000
65000000,3,0.276000
65000000,6,0.157000
65000000,12,0.086000
65000000,24,0.088000
65000000,48,0.070000
65000000,96,0.079000
70000000,3,0.292000
70000000,6,0.157000
70000000,12,0.127000
70000000,24,0.068000
70000000,48,0.066000
70000000,96,0.096000
75000000,3,0.323000
75000000,6,0.199000
75000000,12,0.117000
75000000,24,0.074000
75000000,48,0.078000
75000000,96,0.086000
80000000,3,0.347000
80000000,6,0.189000
80000000,12,0.105000
80000000,24,0.093000
80000000,48,0.078000
80000000,96,0.092000
85000000,3,0.361000
85000000,6,0.187000
85000000,12,0.125000
85000000,24,0.113000
85000000,48,0.103000
85000000,96,0.090000
90000000,3,0.387000
90000000,6,0.215000
90000000,12,0.135000
90000000,24,0.091000
90000000,48,0.073000
90000000,96,0.113000
95000000,3,0.399000
95000000,6,0.234000
95000000,12,0.121000
95000000,24,0.121000
95000000,48,0.082000
95000000,96,0.098000
100000000,3,0.416000
100000000,6,0.214000
100000000,12,0.127000
100000000,24,0.091000
100000000,48,0.111000
100000000,96,0.097000
5000000,3,0.037000
5000000,6,0.028000
5000000,12,0.012000
5000000,24,0.009000
5000000,48,0.014000
5000000,96,0.019000
10000000,3,0.058000
10000000,6,0.047000
10000000,12,0.032000
10000000,24,0.019000
10000000,48,0.022000
10000000,96,0.035000
15000000,3,0.071000
15000000,6,0.043000
15000000,12,0.036000
15000000,24,0.030000
15000000,48,0.028000
15000000,96,0.042000
20000000,3,0.100000
20000000,6,0.069000
20000000,12,0.064000
20000000,24,0.035000
20000000,48,0.032000
20000000,96,0.037000
25000000,3,0.116000
25000000,6,0.063000
25000000,12,0.040000
25000000,24,0.046000
25000000,48,0.053000
25000000,96,0.065000
30000000,3,0.141000
30000000,6,0.082000
30000000,12,0.046000
30000000,24,0.052000
30000000,48,0.040000
30000000,96,0.048000
35000000,3,0.163000
35000000,6,0.124000
35000000,12,0.050000
35000000,24,0.051000
35000000,48,0.063000
35000000,96,0.055000
40000000,3,0.173000
40000000,6,0.097000
40000000,12,0.057000
40000000,24,0.064000
40000000,48,0.066000
40000000,96,0.056000
45000000,3,0.200000
45000000,6,0.104000
45000000,12,0.087000
45000000,24,0.046000
45000000,48,0.061000
45000000,96,0.068000
50000000,3,0.218000
50000000,6,0.140000
50000000,12,0.103000
50000000,24,0.064000
50000000,48,0.064000
50000000,96,0.087000
55000000,3,0.238000
55000000,6,0.131000
55000000,12,0.074000
55000000,24,0.064000
55000000,48,0.070000
55000000,96,0.086000
60000000,3,0.250000
60000000,6,0.141000
60000000,12,0.081000
60000000,24,0.049000
60000000,48,0.100000
60000000,96,0.084000
65000000,3,0.277000
65000000,6,0.161000
65000000,12,0.084000
65000000,24,0.087000
65000000,48,0.063000
65000000,96,0.087000
70000000,3,0.312000
70000000,6,0.164000
70000000,12,0.094000
70000000,24,0.093000
70000000,48,0.084000
70000000,96,0.076000
75000000,3,0.308000
75000000,6,0.187000
75000000,12,0.129000
75000000,24,0.082000
75000000,48,0.092000
75000000,96,0.101000
80000000,3,0.345000
80000000,6,0.174000
80000000,12,0.103000
80000000,24,0.078000
80000000,48,0.081000
80000000,96,0.100000
85000000,3,0.354000
85000000,6,0.201000
85000000,12,0.109000
85000000,24,0.094000
85000000,48,0.076000
85000000,96,0.094000
90000000,3,0.397000
90000000,6,0.214000
90000000,12,0.142000
90000000,24,0.084000
90000000,48,0.100000
90000000,96,0.105000
95000000,3,0.401000
95000000,6,0.214000
95000000,12,0.144000
95000000,24,0.119000
95000000,48,0.095000
95000000,96,0.111000
100000000,3,0.418000
100000000,6,0.219000
100000000,12,0.128000
100000000,24,0.075000
100000000,48,0.080000
100000000,96,0.107000
5000000,3,0.033000
5000000,6,0.034000
5000000,12,0.019000
5000000,24,0.014000
5000000,48,0.015000
5000000,96,0.023000
10000000,3,0.060000
10000000,6,0.033000
10000000,12,0.020000
10000000,24,0.020000
10000000,48,0.022000
10000000,96,0.029000
15000000,3,0.077000
15000000,6,0.051000
15000000,12,0.034000
15000000,24,0.028000
15000000,48,0.026000
15000000,96,0.032000
20000000,3,0.096000
20000000,6,0.065000
20000000,12,0.046000
20000000,24,0.034000
20000000,48,0.030000
20000000,96,0.036000
25000000,3,0.118000
25000000,6,0.064000
25000000,12,0.075000
25000000,24,0.029000
25000000,48,0.043000
25000000,96,0.059000
30000000,3,0.137000
30000000,6,0.110000
30000000,12,0.069000
30000000,24,0.037000
30000000,48,0.053000
30000000,96,0.049000
35000000,3,0.169000
35000000,6,0.099000
35000000,12,0.096000
35000000,24,0.056000
35000000,48,0.058000
35000000,96,0.068000
40000000,3,0.176000
40000000,6,0.102000
40000000,12,0.055000
40000000,24,0.040000
40000000,48,0.074000
40000000,96,0.067000
45000000,3,0.203000
45000000,6,0.137000
45000000,12,0.060000
45000000,24,0.041000
45000000,48,0.062000
45000000,96,0.080000
50000000,3,0.214000
50000000,6,0.117000
50000000,12,0.070000
50000000,24,0.057000
50000000,48,0.051000
50000000,96,0.087000
55000000,3,0.234000
55000000,6,0.135000
55000000,12,0.073000
55000000,24,0.070000
55000000,48,0.083000
55000000,96,0.068000
60000000,3,0.258000
60000000,6,0.145000
60000000,12,0.092000
60000000,24,0.062000
60000000,48,0.079000
60000000,96,0.091000
65000000,3,0.278000
65000000,6,0.143000
65000000,12,0.085000
65000000,24,0.088000
65000000,48,0.089000
65000000,96,0.089000
70000000,3,0.295000
70000000,6,0.180000
70000000,12,0.099000
70000000,24,0.067000
70000000,48,0.072000
70000000,96,0.096000
75000000,3,0.309000
75000000,6,0.168000
75000000,12,0.123000
75000000,24,0.079000
75000000,48,0.080000
75000000,96,0.079000
80000000,3,0.329000
80000000,6,0.173000
80000000,12,0.102000
80000000,24,0.085000
80000000,48,0.061000
80000000,96,0.114000
85000000,3,0.354000
85000000,6,0.194000
85000000,12,0.124000
85000000,24,0.075000
85000000,48,0.065000
85000000,96,0.093000
90000000,3,0.380000
90000000,6,0.202000
90000000,12,0.120000
90000000,24,0.114000
90000000,48,0.089000
90000000,96,0.088000
95000000,3,0.399000
95000000,6,0.211000
95000000,12,0.122000
95000000,24,0.102000
95000000,48,0.105000
95000000,96,0.094000
100000000,3,0.418000
100000000,6,0.229000
100000000,12,0.129000
100000000,24,0.083000
100000000,48,0.091000
100000000,96,0.098000
5000000,3,0.033000
5000000,6,0.028000
5000000,12,0.018000
5000000,24,0.012000
5000000,48,0.018000
5000000,96,0.019000
10000000,3,0.053000
10000000,6,0.032000
10000000,12,0.020000
10000000,24,0.014000
10000000,48,0.022000
10000000,96,0.029000
15000000,3,0.084000
15000000,6,0.045000
15000000,12,0.044000
15000000,24,0.043000
15000000,48,0.031000
15000000,96,0.032000
20000000,3,0.099000
20000000,6,0.053000
20000000,12,0.032000
20000000,24,0.040000
20000000,48,0.031000
20000000,96,0.044000
25000000,3,0.113000
25000000,6,0.073000
25000000,12,0.038000
25000000,24,0.047000
25000000,48,0.037000
25000000,96,0.038000
30000000,3,0.138000
30000000,6,0.073000
30000000,12,0.043000
30000000,24,0.051000
30000000,48,0.049000
30000000,96,0.043000
35000000,3,0.164000
35000000,6,0.083000
35000000,12,0.058000
35000000,24,0.057000
35000000,48,0.053000
35000000,96,0.069000
40000000,3,0.173000
40000000,6,0.094000
40000000,12,0.055000
